Time (ms),Recording (a.u.)
14.10470094,0.049290575
14.12553506,0.050444812
14.14636918,0.051541593
14.1672033,0.052921049
14.18803743,0.054243721
14.20887155,0.055272222
14.22970567,0.05668088
14.25053979,0.058177661
14.27137392,0.059616752
14.29220804,0.061262004
14.31304216,0.062647477
14.33387628,0.063902415
14.35471041,0.064898387
14.37554453,0.065825261
14.39637865,0.067275718
14.41721277,0.068415374
14.4380469,0.069168687
14.45888102,0.070178345
14.47971514,0.071045108
14.50054926,0.071721621
14.52138339,0.072333932
14.54221751,0.072447985
14.56305163,0.072285853
14.58388575,0.072482124
14.60471988,0.072933853
14.625554,0.073331043
14.64638812,0.073846444
14.66722224,0.074766904
14.68805637,0.075644106
14.70889049,0.075950667
14.72972461,0.076086298
14.75055873,0.076515079
14.77139286,0.077136092
14.79222698,0.077596262
14.8130611,0.078124903
14.83389522,0.078803942
14.85472935,0.079276584
14.87556347,0.079798885
14.89639759,0.079892933
14.91723171,0.079742096
14.93806584,0.080093861
14.95889996,0.079874963
14.97973408,0.079369366
15.0005682,0.07953763
15.02140233,0.079969123
15.04223645,0.080401108
15.06307057,0.080594838
15.08390469,0.08087083
15.10473882,0.08109799
15.12557294,0.080974236
15.14640706,0.081013605
15.16724118,0.080893911
15.18807531,0.080752656
15.20890943,0.081017137
15.22974355,0.081245914
15.25057767,0.081437074
15.2714118,0.081590116
15.29224592,0.081610411
15.31308004,0.081556186
15.33391416,0.081433535
15.35474829,0.081609607
15.37558241,0.08193773
15.39641653,0.081888452
15.41725065,0.081935808
15.43808478,0.082425892
15.4589189,0.082808711
15.47975302,0.083010897
15.50058714,0.083222479
15.52142127,0.08330366
15.54225539,0.08343032
15.56308951,0.083528966
15.58392363,0.08317624
15.60475776,0.082841635
15.62559188,0.082867704
15.646426,0.082907058
15.66726012,0.082978681
15.68809425,0.082836986
15.70892837,0.082467377
15.72976249,0.082366258
15.75059661,0.082464844
15.77143074,0.08253637
15.79226486,0.082408547
15.81309898,0.082529545
15.8339331,0.083194286
15.85476723,0.083434403
15.87560135,0.083074838
15.89643547,0.082764193
15.91726959,0.082629278
15.93810372,0.082421571
15.95893784,0.08171019
15.97977196,0.08087153
16.00060608,0.080325469
16.02144021,0.079649508
16.04227433,0.078930989
16.06310845,0.077932976
16.08394257,0.076375008
16.1047767,0.0751369
16.12561082,0.074149013
16.14644494,0.073192835
16.16727906,0.072355911
16.18811319,0.07102257
16.20894731,0.069815174
16.22978143,0.069023684
16.25061555,0.06810303
16.27144968,0.067087144
16.2922838,0.065924987
16.31311792,0.065005556
16.33395204,0.063827991
16.35478617,0.062259138
16.37562029,0.061054602
16.39645441,0.059489369
16.41728853,0.057838608
16.43812266,0.056415595
16.45895678,0.054528415
16.4797909,0.052583307
16.50062502,0.05074311
16.52145915,0.049042821
16.54229327,0.047322087
16.56312739,0.045299895
16.58396151,0.043429993
16.60479564,0.041485187
16.62562976,0.039416432
16.64646388,0.037653841
16.667298,0.035765909
16.68813213,0.033734813
16.70896625,0.031863093
16.72980037,0.029945686
16.75063449,0.028143406
16.77146862,0.026380312
16.79230274,0.024426792
16.81313686,0.02258507
16.83397098,0.020848405
16.85480511,0.018964749
16.87563923,0.016827937
16.89647335,0.014575273
16.91730747,0.012260422
16.9381416,0.010022307
16.95897572,0.008066142
16.97980984,0.005942486
17.00064396,0.003862338
17.02147809,0.002090318
17.04231221,0.000127853
17.06314633,-0.0018812
17.08398045,-0.003940229
17.10481458,-0.006175352
17.1256487,-0.008396802
17.14648282,-0.010543142
17.16731694,-0.01245581
17.18815107,-0.014348152
17.20898519,-0.016450137
17.22981931,-0.018601505
17.25065343,-0.02073833
17.27148756,-0.022833556
17.29232168,-0.024846964
17.3131558,-0.026741706
17.33398992,-0.028792733
17.35482405,-0.031304814
17.37565817,-0.033743154
17.39649229,-0.036087424
17.41732641,-0.038830075
17.43816054,-0.041346926
17.45899466,-0.043642201
17.47982878,-0.046083193
17.5006629,-0.048470065
17.52149703,-0.051140405
17.54233115,-0.053622074
17.56316527,-0.055958778
17.58399939,-0.058845386
17.60483352,-0.061440483
17.62566764,-0.063868433
17.64650176,-0.066563025
17.66733588,-0.068947136
17.68817001,-0.071339518
17.70900413,-0.07372129
17.72983825,-0.075798303
17.75067237,-0.077830426
17.7715065,-0.079666972
17.79234062,-0.081518263
17.81317474,-0.083560541
17.83400886,-0.085518062
17.85484299,-0.087657697
17.87567711,-0.08977811
17.89651123,-0.091509134
17.91734535,-0.093215443
17.93817948,-0.094933778
17.9590136,-0.096527368
17.97984772,-0.097939149
18.00068184,-0.099238023
18.02151597,-0.100567684
18.04235009,-0.101697892
18.06318421,-0.102704301
18.08401833,-0.103768349
18.10485246,-0.104821913
18.12568658,-0.10597726
18.1465207,-0.107288718
18.16735482,-0.108416319
18.18818895,-0.109073445
18.20902307,-0.109681129
18.22985719,-0.110365003
18.25069131,-0.110913292
18.27152544,-0.111601725
18.29235956,-0.11239329
18.31319368,-0.113097697
18.3340278,-0.113732435
18.35486193,-0.114369206
18.37569605,-0.114627749
18.39653017,-0.114160165
18.41736429,-0.114154801
18.43819842,-0.114915885
18.45903254,-0.115124941
18.47986666,-0.114871576
18.50070078,-0.114710741
18.52153491,-0.11443156
18.54236903,-0.114245713
18.56320315,-0.114385143
18.58403727,-0.114289775
18.6048714,-0.113579407
18.62570552,-0.11267627
18.64653964,-0.111911714
18.66737376,-0.111240581
18.68820789,-0.110367864
18.70904201,-0.109186828
18.72987613,-0.107911341
18.75071025,-0.106345385
18.77154438,-0.104594238
18.7923785,-0.103129163
18.81321262,-0.101824328
18.83404674,-0.100500047
18.85488087,-0.099236444
18.87571499,-0.097993731
18.89654911,-0.096634537
18.91738323,-0.095444828
18.93821736,-0.094470926
18.95905148,-0.093231879
18.9798856,-0.092062742
19.00071972,-0.090855286
19.02155385,-0.089379311
19.04238797,-0.088519953
19.06322209,-0.087676913
19.08405621,-0.086291417
19.10489034,-0.085077368
19.12572446,-0.083804816
19.14655858,-0.082488552
19.1673927,-0.080848441
19.18822683,-0.078678399
19.20906095,-0.076973386
19.22989507,-0.075330645
19.25072919,-0.073286645
19.27156332,-0.071322955
19.29239744,-0.069115043
19.31323156,-0.066567309
19.33406568,-0.064134523
19.35489981,-0.061928101
19.37573393,-0.05958825
19.39656805,-0.057291314
19.41740217,-0.055379748
19.4382363,-0.05338601
19.45907042,-0.051458575
19.47990454,-0.049745962
19.50073866,-0.047956936
19.52157279,-0.046246238
19.54240691,-0.044362076
19.56324103,-0.042450484
19.58407515,-0.040807553
19.60490928,-0.038885139
19.6257434,-0.036725685
19.64657752,-0.03473442
19.66741164,-0.032919586
19.68824577,-0.031042423
19.70907989,-0.028857511
19.72991401,-0.026700303
19.75074813,-0.024634425
19.77158226,-0.022417642
19.79241638,-0.020427197
19.8132505,-0.018721297
19.83408462,-0.017002823
19.85491875,-0.015370103
